#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
hin1523              -            296 hia5                 -            277  4.5e-110  360.7   0.7   1   1  8.5e-112  5.3e-110  360.5   0.7     2   275    19   296    16   296 0.97 -
hia5                 -            281 hia5                 -            277  3.1e-109  358.0   1.9   1   1  5.5e-111  3.4e-109  357.9   1.9     3   275     5   281     1   281 0.97 -
nma1821              -            279 hia5                 -            277    1e-102  336.6   0.5   1   1  1.8e-104  1.1e-102  336.5   0.5     1   275     2   278     1   279 0.98 -
hin1523              -            296 hin1523              -            297  3.3e-114  374.6   1.3   1   1  6.3e-116  3.9e-114  374.3   1.3     9   285    14   295     6   296 0.96 -
hia5                 -            281 hin1523              -            297  1.6e-112  369.0   2.4   1   1  2.8e-114  1.8e-112  368.9   2.4    12   285     4   280     1   281 0.97 -
nma1821              -            279 hin1523              -            297  2.2e-106  348.9   0.7   1   1  3.9e-108  2.4e-106  348.8   0.7    11   286     2   278     1   279 0.98 -
ipi                  -             96 ip1                  -             94     1e-52  169.6   1.0   1   1   6.2e-55   1.2e-52  169.5   1.0     1    94     1    96     1    96 0.98 -
ipi                  -             96 ipi                  -             94   5.3e-53  170.6   1.0   1   1   3.1e-55   5.8e-53  170.4   1.0     1    94     1    96     1    96 0.98 -
ipii                 -            100 ipii                 -             98   1.8e-56  182.0   3.2   1   1   1.1e-58     2e-56  181.9   3.2     1    98     1    98     1    98 0.99 -
klca                 -            141 klca                 -            163   1.4e-56  184.1   1.4   1   1   2.4e-58   1.5e-56  184.0   1.4    23   163     1   141     1   141 0.94 -
ardb                 -            141 klca                 -            163   1.9e-34  112.1   0.2   1   1   3.3e-36     2e-34  112.0   0.2    35   163    10   141     1   141 0.89 -
acric11              -            148 klca                 -            163   1.4e-29   96.3   1.7   1   1   3.3e-30   2.1e-28   92.5   1.7    24   163     1   148     1   148 0.84 -
lar                  -             64 lar                  -             79   4.6e-27   87.0   2.1   1   1   2.6e-29   4.9e-27   87.0   2.1     6    71     1    62     1    64 0.96 -
mom                  -            241 mom                  -            248  2.1e-100  328.7   0.5   1   1  1.3e-102  2.5e-100  328.5   0.5     3   210    31   241    16   241 0.98 -
narp1_adps           -            293 narp1_adps           -            296   1.7e-87  286.8   2.9   1   1   9.7e-90   1.8e-87  286.7   2.9    23   275    17   290     1   293 0.89 -
narp1_namat          -            593 narp1_namat          -            530  3.6e-212  699.0   0.0   1   1  4.2e-214    4e-212  698.8   0.0     6   528     8   592     1   593 0.93 -
narp2_nampt          -            497 narp1_namat          -            530   3.4e-99  326.2   0.1   1   2   1.9e-68   1.8e-66  218.2   0.0     4   321     4   310     1   315 0.90 -
narp2_nampt          -            497 narp1_namat          -            530   3.4e-99  326.2   0.1   2   2   3.7e-34   3.5e-32  105.0   0.0   371   523   314   474   310   480 0.86 -
narp2_nampt          -            497 narp2_nampt          -            533  3.7e-195  642.9   0.0   1   1  4.8e-197  4.5e-195  642.7   0.0    34   498     4   483     1   496 0.94 -
narp1_namat          -            593 narp2_nampt          -            533  1.2e-101  334.3   0.0   1   2   5.9e-71   5.5e-69  226.6   0.0    40   335    12   338     3   349 0.89 -
narp1_namat          -            593 narp2_nampt          -            533  1.2e-101  334.3   0.0   2   2   2.6e-34   2.4e-32  105.6   0.0   330   493   422   591   404   593 0.90 -
narp2_nmnat          -            341 narp2_nmnat          -            389  1.1e-115  380.0   0.0   1   1  6.8e-118  1.3e-115  379.8   0.0    24   359     2   340     1   341 0.94 -
hin1523              -            296 nma1821              -            280  1.4e-109  359.2   0.7   1   1  2.6e-111  1.6e-109  359.0   0.7     2   276    19   296    16   296 0.96 -
hia5                 -            281 nma1821              -            280  4.5e-109  357.5   1.8   1   1  8.1e-111    5e-109  357.4   1.8     3   276     5   281     1   281 0.96 -
nma1821              -            279 nma1821              -            280  1.2e-103  339.7   0.5   1   1  2.1e-105  1.3e-103  339.6   0.5     1   276     2   278     1   279 0.97 -
ntase                -            253 ntase                -            292  1.2e-100  329.7   0.1   1   1    7e-103  1.3e-100  329.6   0.1    27   267    12   249     1   253 0.96 -
ocr                  -            117 ocr                  -            115   1.2e-63  206.0  10.2   1   1   7.4e-66   1.4e-63  205.7  10.2     1   114     1   114     1   115 0.99 -
orba                 -             44 orba                 -             44   5.8e-40  128.3   1.0   1   1   3.3e-42   6.2e-40  128.2   1.0     1    44     1    44     1    44 0.99 -
orf126               -             99 orf126               -            105   3.8e-64  207.0   0.7   1   1   2.3e-66   4.2e-64  206.8   0.7     7   105     1    99     1    99 1.00 -
orf148               -            115 orf148               -            109   9.6e-48  154.5   0.8   1   1   5.8e-50   1.1e-47  154.4   0.8     1   107     1   105     1   107 0.98 -
psia                 -            144 psia                 -            144   1.7e-91  296.7   0.1   1   1     1e-93   1.9e-91  296.5   0.1     1   143     1   143     1   144 0.99 -
psib                 -            243 psib                 -            242    8e-114  372.4   0.2   1   1  4.7e-116  8.9e-114  372.3   0.2     4   241     2   242     1   243 0.99 -
racc                 -             91 racc                 -             91   2.4e-56  181.3   1.9   1   1   1.4e-58   2.6e-56  181.2   1.9     1    91     1    91     1    91 0.99 -
rad                  -            189 rad                  -            173   7.2e-70  227.6   0.0   1   1   4.5e-72   8.4e-70  227.4   0.0     3   171    22   186    18   188 0.97 -
ral                  -             66 ral                  -             66   7.5e-47  150.2   3.3   1   1   4.3e-49   8.1e-47  150.1   3.3     1    66     1    66     1    66 0.98 -
rexb                 -            144 rexb                 -            143   2.6e-68  222.2  12.7   1   1   1.6e-70   2.9e-68  222.1  12.7     2   142     2   142     1   143 0.99 -
samase               -            152 samase               -            151   7.4e-69  224.0   0.0   1   1   4.4e-71   8.2e-69  223.8   0.0     1   151     1   152     1   152 0.99 -
stp                  -             26 stp                  -             26   1.4e-23   75.9   6.6   1   1     8e-26   1.5e-23   75.8   6.6     1    26     1    26     1    26 0.98 -
tad1                 -            142 tad1                 -            121   7.3e-53  171.4   0.4   1   1   6.5e-55   1.2e-52  170.6   0.4     1   121     1   142     1   142 0.98 -
acriia7              -            103 tad2                 -            104   4.7e-33  106.7   0.2   1   1   6.5e-35   6.1e-33  106.3   0.2    19    94     1   103     1   103 0.83 -
tad2                 -             89 tad2                 -            104   4.5e-32  103.6   0.2   1   1   5.2e-34   4.9e-32  103.4   0.2    17    93     3    88     1    89 0.84 -
tifa                 -             85 tifa                 -             81   7.4e-49  157.1   0.6   1   1   4.4e-51   8.2e-49  157.0   0.6     1    81     1    83     1    83 0.99 -
ugi                  -             84 ugi                  -             84   3.4e-60  193.6   2.6   1   1     2e-62   3.8e-60  193.5   2.6     1    84     1    84     1    84 0.99 -
ulx                  -            146 ulx                  -            143     5e-62  201.6   0.0   1   1     3e-64   5.5e-62  201.4   0.0     1   141     1   143     1   145 0.97 -
vcrx089              -            322 vcrx089              -            385  1.5e-141  465.4   0.0   1   1    9e-144  1.7e-141  465.2   0.0    42   346     5   320     1   322 0.97 -
vcrx090              -            301 vcrx090              -            301    3e-179  588.1   0.0   1   1  1.8e-181  3.3e-179  587.9   0.0     1   301     1   301     1   301 1.00 -
vcrx091              -            175 vcrx091              -            228   3.7e-82  268.4   0.6   1   1   2.3e-84   4.3e-82  268.2   0.6    53   207     1   170     1   174 0.83 -
vcrx092              -            343 vcrx092              -            327  1.6e-164  540.4   0.2   1   1    1e-166  1.9e-164  540.1   0.2     3   323    13   335     7   341 0.97 -
vcrx093              -            336 vcrx093              -            348  4.3e-147  483.2   5.0   1   1  5.1e-149  4.7e-147  483.1   5.0     9   340     1   329     1   336 0.97 -
acria1               -            287 vcrx093              -            348   2.7e-07   23.5   0.0   1   1   5.6e-09   5.2e-07   22.5   0.0   114   210   187   271   178   284 0.82 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      All_ADF_ga_20.hmm
# Target file:     All_original_2024.fasta
# Option settings: hmmsearch -o tmp_hmmsearch --domtblout Original_detection_2024.tsv --cut_ga All_ADF_ga_20.hmm All_original_2024.fasta 
# Current dir:     /shared/ifbstor1/projects/mdm_db_computations/Projet_Coli/Antidefense/To_send/Add_new/Final_redo
# Date:            Wed Apr 17 14:02:27 2024
# [ok]
